"age","gender","job","online_hours","app","notifications","work_hours","self_prod_score","actual_prod_score","stress","sleep_hours","screen_time_before_sleep","breaks_during_work","focus_app","digital_wellbeing","coffee","burnout_days","weekly_offline_hours","job_score","age_group"
49,"Male","Unemployed",1.73844875315948,"Twitter",66,5.42055578883395,4,4,5,5.21071794468332,1.37346514683713,1,FALSE,FALSE,4,18,9.40996866973813,2,"Old Adults"
40,"Male","Finance",3.11341808497847,"Facebook",69,6.14551726486601,8,7,10,6.45062338003594,1.27673424215566,6,FALSE,FALSE,1,7,13.4173476069429,7,"Middle-Aged Adults"
19,"Female","Student",3.42318204042884,"Instagram",53,5.95154451074569,7,6,7,8.20791185770291,0.853765870535678,0,FALSE,FALSE,2,15,7.7332063792412,6,"Young Adult"
24,"Female","Finance",0.479535909749877,"Instagram",60,6.0684826648689,8,8,5,5.51837483430317,1.02556815489618,7,FALSE,FALSE,1,18,12.7207645969069,5,"Young Adult"
51,"Female","Health",3.90062307193145,"Instagram",60,7.52805376048596,4,2,8,5.39602146080925,1.34108673734397,1,TRUE,TRUE,1,12,29.982722242266,2,"Old Adults"
49,"Female","Unemployed",2.3935941702175,"Telegram",67,8.34729464113243,3,2,2,6.48236411744574,0,5,TRUE,FALSE,3,17,10.4202717785535,1,"Old Adults"
56,"Male","Education",2.41410967014652,"Instagram",51,4.80831683104334,2,2,9,7.42466509335026,1.98874770663525,1,TRUE,FALSE,2,4,0.822243279234302,1,"Old Adults"
49,"Female","Unemployed",3.11341808497847,"TikTok",62,8.91715693331684,6,5,6,5.25365755484295,1.21524236014616,2,FALSE,FALSE,3,11,6.61802625167362,5,"Old Adults"
60,"Female","Health",4.5983005241365,"Telegram",57,6.84452617397962,4,4,10,8.66196984948475,1.98206593717722,9,TRUE,FALSE,1,18,11.9195615876191,4,"Old Adults"
60,"Male","Education",3.27808155614931,"Telegram",60,9.26962806479142,2,2,1,7.35565213918111,0.413383890489496,6,FALSE,FALSE,1,31,11.9559102425365,3,"Old Adults"
31,"Male","Unemployed",4.35921181442846,"Instagram",56,4.61194466515141,3,3,1,6.25443464385398,1.60993391417406,1,FALSE,FALSE,3,27,9.49220189920677,5,"Middle-Aged Adults"
20,"Female","Education",2.73724722311948,"Twitter",50,7.96544573335803,2,2,3,6.95123830635324,0.835707250418166,7,FALSE,TRUE,0,25,7.55000745686542,3,"Young Adult"
63,"Male","Student",1.86702896189292,"Facebook",64,4.45949649659117,6,6,5,7.30102123137429,1.37374683791237,8,TRUE,TRUE,3,2,4.79164892491164,8,"Old Adults"
49,"Female","Unemployed",0,"Twitter",47,7.85107193605004,4,2,4,8.46671005500628,0.857811045956635,8,FALSE,TRUE,2,20,0,0,"Old Adults"
60,"Female","IT",4.799790475599,"Twitter",59,11.4701800707897,8,8,7,6.90815361741708,1.18368024159586,6,FALSE,FALSE,2,5,18.5878232222214,7,"Old Adults"
53,"Female","Student",4.93770375840174,"Facebook",72,10.6562053127664,8,7,2,5.89634171636698,1.74417882349451,9,FALSE,FALSE,5,23,13.7055011207819,7,"Old Adults"
34,"Female","IT",5.44018187833827,"Telegram",63,8.03626205893415,4,4,7,6.10542727149462,1.02556815489618,2,TRUE,FALSE,0,0,0,5,"Middle-Aged Adults"
65,"Female","Unemployed",1.38777288245665,"Telegram",71,4.45375236078988,5,5,2,10,1.02556815489618,6,FALSE,TRUE,0,24,16.1363897161077,5,"Old Adults"
20,"Male","IT",2.79627660348067,"Twitter",50,3.69978001458041,3,4,4,7.89736435916633,1.24648226841586,8,FALSE,FALSE,1,1,20.585560597824,5,"Young Adult"
27,"Female","Unemployed",0.10149640422028,"Facebook",60,8.9114379594544,4,5,1,6.47773737171861,0.319373875334842,6,TRUE,FALSE,1,7,12.5578875714733,4,"Young Adult"
64,"Male","Student",4.07268819928939,"Telegram",58,6.98896245770748,5,5,6,4.20576855289648,0.676276594149565,8,FALSE,FALSE,2,6,14.5260169634142,6,"Old Adults"
57,"Male","Finance",2.812426651838,"Instagram",56,6.22741332870119,6,2,9,5.70230114065856,0.542171482480261,0,FALSE,FALSE,2,16,0,3,"Old Adults"
35,"Female","Student",2.95590267230182,"TikTok",62,5.1521966183864,5,4,8,8.05948335902065,0.679525453055384,7,FALSE,TRUE,6,15,1.48533389511886,3,"Middle-Aged Adults"
20,"Male","Health",6.80644198152333,"TikTok",52,6.03679534033199,6,5,3,7.64475306081231,0,10,FALSE,FALSE,2,2,8.20865946464561,5,"Young Adult"
56,"Male","Health",3.40377125733053,"Facebook",70,7.23060448905816,4,4,9,4.86117287574803,0.860921056194457,3,FALSE,TRUE,0,26,20.7619306552314,4,"Old Adults"
27,"Male","Health",6.06185055728341,"Telegram",53,7.95323840501315,8,5,2,7.3554642586258,0.800429461757739,3,FALSE,TRUE,1,1,12.1193094900852,5,"Young Adult"
26,"Female","Health",3.94318981965235,"Twitter",58,2.7204539221351,7,6,7,6.43145742909384,0.377244642196905,1,FALSE,TRUE,3,18,4.53447917728706,6,"Young Adult"
63,"Male","IT",3.74505934050206,"Instagram",57,5.28546126991287,7,6,1,6.02402299890188,1.37051788253188,9,TRUE,FALSE,3,12,17.2942968691235,4,"Old Adults"
63,"Male","IT",0.125344226607671,"Twitter",55,7.44934364084423,8,5,5,6.50024746176046,0.710988302923047,9,FALSE,FALSE,0,7,17.5516044135504,10,"Old Adults"
28,"Female","Student",1.44772372086855,"Twitter",67,4.8620472357764,3,3,7,4.89166734746353,0.894067963307412,9,FALSE,FALSE,3,9,9.72221322830741,3,"Young Adult"
50,"Male","Education",0.669498440456325,"TikTok",50,5.79318955626004,4,4,4,6.39318072609983,1.02845557285796,5,FALSE,FALSE,1,12,20.9021255994113,5,"Old Adults"
53,"Male","Education",3.58866458918681,"Facebook",64,3.91191078899315,2,2,9,9.10067564847894,1.34921435240152,1,TRUE,FALSE,3,18,15.100121789242,1,"Old Adults"
43,"Female","Unemployed",0,"TikTok",58,6.9581814238914,3,2,10,7.93885735696819,1.69084770707155,2,TRUE,TRUE,3,3,0,0,"Middle-Aged Adults"
44,"Male","IT",7.12477197424005,"Facebook",66,8.75352178671784,7,6,4,7.56005550363396,0,4,FALSE,FALSE,2,28,0,6,"Middle-Aged Adults"
55,"Male","Finance",3.58504529974536,"TikTok",58,6.83525662259802,8,7,4,6.09713579401649,1.33664036007345,7,TRUE,FALSE,2,8,11.9745091721557,5,"Old Adults"
39,"Female","IT",0.365217179471707,"Twitter",59,8.69121390084842,6,5,5,6.63421002649339,0.774938994072023,4,TRUE,FALSE,1,18,23.3406703840283,5,"Middle-Aged Adults"
43,"Male","Finance",2.47460866937138,"Facebook",49,9.56874271271102,4,3,9,7.62703640485429,1.6685971097983,2,FALSE,TRUE,2,20,13.3878304926253,4,"Middle-Aged Adults"
39,"Female","Education",5.88921681641665,"Twitter",68,8.19174595676439,8,7,9,6.50024746176046,0.936675670661035,9,FALSE,FALSE,4,13,15.8947400256055,8,"Middle-Aged Adults"
22,"Female","IT",2.91216577053988,"Facebook",54,6.86900537658041,8,8,10,7.06287937341085,0.871785313471924,10,FALSE,FALSE,2,4,14.338033967218,5,"Young Adult"
52,"Male","Unemployed",1.67861119845231,"TikTok",70,5.69779721663864,3,4,10,6.30520247219568,1.16606545828884,5,FALSE,TRUE,0,13,5.85993846977147,6,"Old Adults"
19,"Female","Student",3.69663334920231,"TikTok",62,7.45377729582627,6,5,5.51405894077449,7.00626197692996,1.88423006067421,5,TRUE,FALSE,3,18,8.115089125673,8,"Young Adult"
52,"Male","Health",2.75832483574268,"TikTok",66,4.32526074993346,6,3,3,6.00369190777881,1.59874754399106,6,TRUE,FALSE,2,15,14.4480575108873,3,"Old Adults"
26,"Male","Education",3.55801976037229,"Facebook",66,7.33836694938186,3,3,8,6.41755599868605,1.48105206542871,8,FALSE,FALSE,2,20,8.43544628233801,3,"Young Adult"
35,"Female","IT",2.12486309998444,"Telegram",66,10.6547615985555,6,6,9,5.91473697343702,0.557823165562073,3,FALSE,FALSE,1,8,0,5,"Middle-Aged Adults"
60,"Male","IT",3.16169630141738,"Instagram",74,10.5439712321009,6,5,9,7.69402782151321,0.732078805422777,7,TRUE,FALSE,1,24,19.3195530218139,5,"Old Adults"
29,"Female","Health",3.11341808497847,"Facebook",63,5.7549027331262,3,3,10,6.32739694613708,1.02556815489618,10,FALSE,FALSE,2,1,13.0945186517458,4,"Young Adult"
20,"Male","Education",4.20039405705933,"Facebook",54,6.01454866930889,3,3,5.51405894077449,6.39350715125679,1.4056806715004,6,TRUE,FALSE,0,31,0,2,"Young Adult"
35,"Female","Student",4.87355343069509,"Telegram",67,6.97626931086655,7,6,6,6.84578547307466,0.0709216206359792,2,FALSE,FALSE,3,1,3.08557729932873,8,"Middle-Aged Adults"
55,"Female","Student",0.711411426838714,"TikTok",71,3.28089160251522,3,3,5.51405894077449,8.15667363197006,0.202952516376624,4,FALSE,FALSE,2,10,29.4791103504707,3,"Old Adults"
24,"Male","Student",0.959272351519974,"Twitter",63,9.74115925402786,6,5,7,6.50024746176046,2.23194396601307,4,FALSE,FALSE,2,30,17.7917714521099,4,"Young Adult"
50,"Female","Education",3.11341808497847,"Instagram",68,8.19158079205187,9,8,5,6.45918143844498,0.73948280413716,5,TRUE,FALSE,4,2,22.170305077884,7,"Old Adults"
23,"Female","Unemployed",7.30737076705662,"Telegram",55,6.10793312036439,4,3,5,7.58123575024078,0.67844137196702,1,FALSE,FALSE,2,26,3.94445093130672,1,"Young Adult"
35,"Female","Student",0.717914752340952,"Twitter",70,10.2716654650798,7,7,6,5.36221842386735,0,0,FALSE,FALSE,2,16,26.0672246920585,7,"Middle-Aged Adults"
62,"Male","Finance",4.35153085051686,"Twitter",70,7.05528688109841,7,7,6,5.81543578196995,1.76001574445634,2,FALSE,FALSE,0,4,17.9622459431175,7,"Old Adults"
39,"Female","IT",1.38279484162981,"Facebook",66,4.79172614946985,6,5,3,7.64045759941712,0,8,FALSE,FALSE,1,21,5.24721711137065,4,"Middle-Aged Adults"
56,"Female","Finance",2.79732141688256,"Instagram",76,9.40869815317492,8,7,4,4.65091876491687,1.40720543802644,5,TRUE,TRUE,3,16,0,8,"Old Adults"
26,"Female","Education",3.03211788857431,"Instagram",63,4.69698288585724,6,5,3,7.70007763686388,2.26467814917415,5,TRUE,FALSE,3,28,9.11858900387008,7,"Young Adult"
52,"Female","Student",0,"Instagram",50,5.95104525457405,7,6,5,4.48044607581948,1.36793956609209,9,TRUE,FALSE,0,29,15.3333438096965,6,"Old Adults"
40,"Female","Student",5.74533087429991,"Telegram",56,9.19535923007307,6,5,1,6.78995638499883,2.37083650868178,5,TRUE,FALSE,1,20,4.86794065344258,5,"Middle-Aged Adults"
29,"Female","Student",4.40339458805955,"Telegram",44,5.01811170051979,7,5,3,8.80598428420882,1.61275573688234,6,TRUE,FALSE,1,14,2.15894501583237,5,"Young Adult"
41,"Female","Health",3.59750943494536,"Facebook",54,8.53040814943538,3,3,10,3.90996265781975,0.345565718823186,8,TRUE,FALSE,0,7,13.4677174562999,3,"Middle-Aged Adults"
57,"Female","Health",4.72071491938597,"Instagram",59,9.20567609097824,4,4,4,7.52815671085488,0.240271403937853,10,TRUE,FALSE,2,20,2.99758826437597,5,"Old Adults"
26,"Male","Unemployed",0.648477933760186,"Twitter",49,5.65075173247564,6,5,9,6.50024746176046,0.562642861429127,4,FALSE,FALSE,3,22,8.49668849691399,5,"Young Adult"
30,"Male","Student",0.723713740035422,"TikTok",64,4.87202865587889,6,6,5,5.5022200304564,1.0390349641997,8,FALSE,FALSE,0,4,14.5285292015955,6,"Young Adult"
57,"Female","IT",3.0088411011028,"Facebook",66,5.57771138572031,3,3,10,8.19517557244864,0,0,FALSE,FALSE,1,10,9.63849238080861,3,"Old Adults"
34,"Female","Unemployed",0,"TikTok",63,8.29366838428673,8,6,8,9.23520362661574,2.89336791499697,10,TRUE,TRUE,4,26,10.0983727173447,5,"Middle-Aged Adults"
24,"Female","Education",5.65223906695662,"Facebook",51,3.81722851679987,3,2,4,7.03151760284273,0,1,FALSE,FALSE,3,25,15.8207128631403,2,"Young Adult"
34,"Female","Student",5.11291335213839,"Instagram",72,5.69106419305735,8,7,1,5.29524629295924,0.617176613438144,4,FALSE,FALSE,3,10,12.0681134113661,7,"Middle-Aged Adults"
41,"Male","IT",1.41856858382864,"Telegram",67,9.89297972932967,7,6,3,5.8736122921609,2.35942276122741,1,TRUE,FALSE,1,4,8.06910259293121,8,"Middle-Aged Adults"
19,"Male","Health",4.35077964581527,"Facebook",61,4.38071166056868,8,7,8,9.78859291840791,1.45818819841899,3,FALSE,FALSE,2,31,19.264221756855,8,"Young Adult"
52,"Male","Education",2.57112118452155,"Twitter",60,4.52783752616153,4,3,10,5.86103910665812,2.64861496821639,1,TRUE,FALSE,2,16,12.5238538249342,4,"Old Adults"
45,"Male","Health",2.04094854339836,"Twitter",59,5.77511862040918,6,6,8,7.24487275869832,0.224577221871972,3,FALSE,FALSE,1,10,10.812943792392,4,"Middle-Aged Adults"
36,"Female","Unemployed",3.11341808497847,"Facebook",55,9.40635162137108,7,7,8,8.83147656015041,2.25454982442388,7,TRUE,FALSE,0,5,21.3349819061369,7,"Middle-Aged Adults"
50,"Female","Unemployed",0.275407668473837,"Facebook",70,10.7281600191509,3,3,7,7.20666829836547,0.390314142434778,0,FALSE,TRUE,3,15,13.8888723488507,5,"Old Adults"
38,"Male","Education",3.93707025858311,"TikTok",55,6.42257677354166,8,7,9,6.6361438227974,0.753840440004287,5,FALSE,FALSE,5,5,17.1423576600422,5,"Middle-Aged Adults"
27,"Male","Student",4.46519590250767,"Telegram",55,7.61462698819758,8,7,8,5.68999184219895,2.02775610784143,1,TRUE,TRUE,1,28,6.91175626706745,5,"Young Adult"
63,"Male","IT",4.13801556170835,"Instagram",67,10.3150934465796,8,5,3,5.28058280246103,1.02556815489618,6,FALSE,TRUE,1,17,14.0722508537814,8,"Old Adults"
62,"Male","Finance",5.88986823875253,"Twitter",55,9.99548058908437,7,7,3,6.50024746176046,1.60024424474703,1,FALSE,TRUE,3,7,1.33616768253384,8,"Old Adults"
26,"Male","Health",1.20366692210494,"Telegram",55,7.01235598468873,5,5,8,6.50024746176046,0,6,TRUE,FALSE,0,7,13.1720867828297,5,"Young Adult"
55,"Male","IT",4.12516613758459,"TikTok",58,5.63405075114757,6,3,2,5.74004061655632,0.336812878560817,3,FALSE,FALSE,2,22,12.1467626474816,4,"Old Adults"
23,"Male","Finance",7.23225862977581,"Telegram",68,8.88017322569101,6,6,7,5.69881060301388,1.02556815489618,6,TRUE,FALSE,1,24,22.2953323564251,6,"Young Adult"
59,"Female","Student",6.14529708505614,"Instagram",61,3.28196863532323,7,6,10,7.31480349518104,1.00125479829798,3,FALSE,FALSE,3,22,7.42681841118022,4,"Old Adults"
52,"Male","Unemployed",5.53277764789673,"Facebook",56,7.07787575870134,7,6,6,9.5717225240418,1.27554911342339,6,FALSE,FALSE,1,0,12.5276648100498,5,"Old Adults"
35,"Female","Education",4.16726796505548,"Facebook",45,6.92236729475817,3,2,10,6.55253070292249,1.07718344801548,1,FALSE,FALSE,0,12,14.0114509362817,2,"Middle-Aged Adults"
36,"Female","Student",3.22005568031394,"Facebook",69,10.8716474093272,3,5,6,7.81405412034005,1.54071941847952,4,FALSE,FALSE,2,8,14.4704274662636,2,"Middle-Aged Adults"
22,"Male","IT",3.46148264129548,"TikTok",45,9.18381558830908,4,3,7,7.10042373263224,1.38829160131231,1,FALSE,FALSE,0,4,14.0558191278288,5,"Young Adult"
42,"Female","IT",3.18849218935886,"Instagram",65,5.53911902912152,3,2,5.51405894077449,8.58817539320613,1.88800010609987,6,FALSE,FALSE,4,26,25.6563644900444,1,"Middle-Aged Adults"
28,"Female","Health",4.59556266577265,"Telegram",61,10.6406412968587,8,8,6,6.50024746176046,1.63578652503942,6,FALSE,FALSE,0,5,0,9,"Young Adult"
27,"Male","Unemployed",3.11341808497847,"Twitter",63,2.87982711966483,4,4,2,4.7793800175783,1.02556815489618,4,TRUE,TRUE,1,2,6.34205310059364,5,"Young Adult"
34,"Male","Finance",0.443123868103068,"TikTok",54,4.50563877211873,3,3,5,3.6206340032394,0.201264567840509,3,FALSE,FALSE,2,0,4.82939799005895,5,"Middle-Aged Adults"
53,"Female","Finance",1.24433908326998,"Instagram",55,5.62908291705354,3,4,9,6.20146849508493,1.2067562029541,5,FALSE,FALSE,3,24,14.2685443265492,3,"Old Adults"
43,"Male","Health",1.126129729963,"Twitter",56,6.20995697882877,5,4,5.51405894077449,8.00608029638341,1.71117058159189,10,FALSE,TRUE,4,24,3.87321525267444,3,"Middle-Aged Adults"
48,"Male","Unemployed",2.10283084014393,"Facebook",51,5.49540766804756,5,4,10,8.89943508372136,0.61826650872946,2,FALSE,FALSE,3,16,20.1032865272584,3,"Old Adults"
49,"Male","Student",2.86003367173448,"Instagram",59,4.49664770269787,7,7,8,6.82306145345865,2.27597189202,5,FALSE,FALSE,1,0,0.260020385679317,6,"Old Adults"
38,"Male","Finance",3.49502245465988,"Telegram",65,6.82175995439383,2,1,5,4.74827765496099,1.12234554059377,3,FALSE,FALSE,4,31,18.9608129103371,1,"Middle-Aged Adults"
35,"Female","Unemployed",3.99028603018091,"TikTok",63,8.97119414253711,8,5,8,7.7984277984985,0.778543885060102,9,TRUE,FALSE,2,27,8.07718493669693,6,"Middle-Aged Adults"
35,"Female","Student",4.60486722325718,"Instagram",70,5.99064146130512,6,6,4,10,1.7294160805186,3,TRUE,FALSE,1,24,7.44282915762524,7,"Middle-Aged Adults"
18,"Female","Education",3.40507029150812,"Facebook",55,9.44724860556369,8,8,1,6.50024746176046,0.979635550659939,0,FALSE,TRUE,4,21,4.25932869013315,9,"Young Adult"
31,"Male","IT",2.72924748687135,"TikTok",54,6.50228103032227,7,6,2,6.47999953126707,0,8,FALSE,FALSE,2,29,15.1123134802493,5,"Middle-Aged Adults"
25,"Female","Education",1.32593184063675,"Twitter",55,3.25663526172107,7,6,3,7.36422165737457,1.341277929455,6,FALSE,FALSE,1,12,26.3444740648664,5,"Young Adult"
19,"Female","Health",1.94218474331733,"Facebook",63,1.95681806837942,6,3,7,6.63779215039828,0.0662320887037392,2,FALSE,FALSE,1,26,12.3346597096666,2,"Young Adult"
32,"Female","Finance",2.00728851960033,"Twitter",68,8.1448487006203,3,1,3,4.72888047160177,1.88757331798913,8,TRUE,FALSE,2,26,13.0290633704004,1,"Middle-Aged Adults"
51,"Male","Education",4.54953206448329,"Facebook",56,6.35265080132689,5,4,7,6.62837298042919,0.880909689862625,0,FALSE,TRUE,0,8,15.4449288097749,5,"Old Adults"
53,"Male","IT",4.09198989873538,"Telegram",67,5.80599862887365,4,4,4,8.98328694663904,1.4812709981084,1,TRUE,FALSE,1,10,3.46823845755962,4,"Old Adults"
18,"Female","Finance",3.4649257924696,"TikTok",67,9.41751597443945,6,7,5,8.65336134470168,0.411492172441704,0,FALSE,FALSE,0,8,19.6542487869258,8,"Young Adult"
38,"Male","Student",4.06421903521135,"Instagram",57,5.63369650610358,3,3,4,5.38050268016534,1.55048551628101,3,TRUE,TRUE,4,3,16.7259159366114,3,"Middle-Aged Adults"
59,"Female","Finance",2.62626743029944,"Twitter",51,6.37633082162321,8,7,7,5.78871101917133,0.603866777296921,0,FALSE,FALSE,0,24,13.4918072071249,7,"Old Adults"
18,"Female","Unemployed",1.86428230344515,"Twitter",57,6.0664053305986,7,7,3,5.59805388700275,1.11625964620683,4,FALSE,FALSE,4,9,19.8249285345484,7,"Young Adult"
49,"Male","IT",0,"Twitter",65,5.12080585563008,3,3,5,3.02533987638473,2.54753771646937,4,TRUE,FALSE,0,2,7.09878517984628,3,"Old Adults"
37,"Female","Finance",2.11455177395533,"Telegram",63,9.28156307761877,3,2,10,4.96802998956865,0.695152474611417,7,FALSE,FALSE,0,15,14.1913760780055,2,"Middle-Aged Adults"
64,"Male","Education",0,"Telegram",59,9.03016663556448,4,4,8,4.51961560245836,1.02361667361074,8,FALSE,FALSE,1,20,5.80141074563135,5,"Old Adults"
53,"Female","Health",3.11341808497847,"Telegram",67,10.1770898963983,7,7,10,5.94018004716307,1.22361694268446,1,FALSE,FALSE,1,30,0.922482847925771,7,"Old Adults"
47,"Female","Unemployed",2.59936289605004,"Telegram",65,10.0635030271296,5,5,5,6.18766321663936,1.49038040126302,1,FALSE,TRUE,1,25,4.7547367309819,4,"Middle-Aged Adults"
24,"Female","Finance",2.5218229765747,"TikTok",57,7.68956958555475,5,6,1,4.67380652670093,1.16039013034764,4,FALSE,TRUE,2,19,25.8333389237015,6,"Young Adult"
39,"Female","Unemployed",0,"TikTok",61,4.0053035744181,8,7,5,6.4403739103213,2.29022415211162,7,FALSE,FALSE,0,19,11.1174276084498,8,"Middle-Aged Adults"
62,"Female","Student",0,"Facebook",60,7.47794390147886,4,4,3,6.82223900107065,0.136943463853697,0,FALSE,FALSE,2,22,18.7459617871178,3,"Old Adults"
27,"Female","Finance",4.24204248617064,"Twitter",55,9.95514095369581,9,8,9,4.41880616114781,0.442659469256593,7,TRUE,FALSE,1,10,13.9798408000523,8,"Young Adult"
25,"Male","Unemployed",3.13750562252695,"Telegram",51,8.7304883130903,8,5,8,6.00861651828791,0.552656239151545,5,TRUE,FALSE,2,16,0.244848684257377,8,"Young Adult"
44,"Male","IT",5.76201952062205,"Telegram",47,4.26504882501708,7,5,5,6.91585219151805,1.00174270348579,9,FALSE,TRUE,4,19,12.6217123901668,5,"Middle-Aged Adults"
27,"Female","Education",3.11341808497847,"Telegram",78,8.80889728739222,7,7,5,6.54006505578589,0.825929093770111,1,FALSE,TRUE,1,23,5.17028258006171,6,"Young Adult"
31,"Male","Education",1.94033946144236,"Twitter",52,4.98364885789217,5,4,2,5.76072619768308,0.622638860997463,8,FALSE,TRUE,1,12,19.6558879928023,4,"Middle-Aged Adults"
63,"Female","Finance",3.11368217384671,"TikTok",59,4.9774745085691,7,7,5.51405894077449,4.68502902701205,0,9,TRUE,FALSE,3,7,6.75575334390309,8,"Old Adults"
28,"Female","Health",4.58591780762506,"Twitter",55,7.64159184555857,5,5,4,5.03667632104547,0.847943118705965,2,FALSE,FALSE,0,17,0,5,"Young Adult"
23,"Male","Finance",5.85607485817276,"TikTok",63,8.37323833684036,4,3,5,6.58177017276606,1.11579077019161,2,TRUE,FALSE,1,1,0.895968894932491,3,"Young Adult"
38,"Male","Health",0,"Twitter",58,7.19548855274879,8,8,1,7.76741671691912,1.88525666645591,1,FALSE,FALSE,3,27,19.3325664728856,8,"Middle-Aged Adults"
50,"Female","Finance",3.27721801064607,"Facebook",63,9.25897997576147,9,8,9,3.53749700469266,0,0,TRUE,FALSE,0,4,1.77233653762386,7,"Old Adults"
36,"Female","Education",2.56688810252006,"Twitter",65,8.3392779604466,3,4,7,7.49995770018615,1.02556815489618,1,FALSE,FALSE,1,12,10.8306463017356,5,"Middle-Aged Adults"
56,"Male","Unemployed",0,"Instagram",70,4.73306054102836,2,1,5,8.79887497393035,2.93176337063845,3,TRUE,FALSE,5,19,26.8218787392041,2,"Old Adults"
41,"Female","Health",0.45889714861285,"Twitter",53,9.273143310206,6,5,8,6.44079453453885,0.84110770400847,9,FALSE,FALSE,2,13,15.2394491194677,5,"Middle-Aged Adults"
35,"Female","IT",3.74363290951809,"Telegram",63,8.48370160491193,9,8,2,4.81385064488763,0.766015764200678,7,TRUE,TRUE,2,2,6.47544413544892,6,"Middle-Aged Adults"
52,"Female","Unemployed",5.93606367953362,"TikTok",60,5.06644776695246,6,6,4,7.23761063389635,1.71366071407567,2,FALSE,FALSE,1,16,0,5,"Old Adults"
60,"Female","Health",3.19961283519932,"Twitter",62,10.8686349400932,3,3,4,6.75487678259355,0,1,TRUE,FALSE,2,2,12.7697130809457,2,"Old Adults"
54,"Male","Student",3.11341808497847,"TikTok",43,6.958709268029,9,7,8,4.83400101926485,0,9,FALSE,FALSE,1,18,8.86107719488329,7,"Old Adults"
36,"Female","Unemployed",2.79961211466125,"Instagram",75,5.26315132916559,5,5,6,5.49033768236686,0.842914009714282,1,FALSE,TRUE,2,23,15.2306674164586,5,"Middle-Aged Adults"
41,"Male","IT",4.26311191114998,"Instagram",56,7.00254981891515,8,6,9,6.03670467203311,1.20945381741359,7,FALSE,TRUE,1,10,1.76304227486455,6,"Middle-Aged Adults"
51,"Male","Finance",2.04802489419182,"Instagram",63,5.7487817206023,7,6,1,5.51421838275412,1.17593231610443,2,FALSE,FALSE,2,22,12.8597469197576,6,"Old Adults"
39,"Male","Student",3.46689721435048,"Twitter",64,8.33546400087014,4,4,6,4.88474597196817,1.97753678571963,4,TRUE,TRUE,0,21,0,3,"Middle-Aged Adults"
21,"Male","IT",3.11341808497847,"Telegram",62,2.58981690317166,5,6,2,6.50024746176046,2.23666221219362,6,TRUE,FALSE,3,28,6.26158302856532,5,"Young Adult"
27,"Female","Finance",0.830141786756737,"Instagram",55,5.44742959997164,6,5,6,5.93132584725204,1.02556815489618,5,FALSE,TRUE,1,15,28.631268022069,5,"Young Adult"
19,"Male","Health",3.27562697768779,"Telegram",52,11.0748795628929,6,5,3,3,1.42569034885057,2,FALSE,FALSE,4,25,7.54786237175874,7,"Young Adult"
25,"Female","Finance",2.53239746930428,"Telegram",48,5.02812911053656,3,2,7,7.35371901639263,1.31900412297557,5,TRUE,FALSE,2,13,3.75413520114709,5,"Young Adult"
50,"Female","Education",2.24026448898477,"Twitter",63,7.34388730017764,4,3,8,8.77140899814658,0.534072731260311,10,TRUE,FALSE,2,13,4.9553229670148,3,"Old Adults"
55,"Female","IT",3.11341808497847,"Instagram",62,6.51528364606476,2,2,5,9.16614607729385,0.428514972541172,1,FALSE,FALSE,0,24,5.47688788219631,1,"Old Adults"
60,"Female","Health",2.78792818392013,"Instagram",73,8.81906804648131,3,3,7,7.39970395525906,2.25724518430753,7,FALSE,FALSE,0,8,26.3985621499104,3,"Old Adults"
27,"Male","Health",1.8829519944324,"Twitter",57,1.63295801578464,5,5,8,5.95317852558552,0.568724310354702,8,FALSE,FALSE,1,10,10.4095504367634,4,"Young Adult"
62,"Female","Health",4.07784638802903,"Telegram",61,5.64923773845344,3,4,1,7.7147161644183,1.6022995571505,1,FALSE,FALSE,0,28,3.27142643300658,2,"Old Adults"
18,"Male","Unemployed",2.29472127699443,"Instagram",63,2.60638890558667,8,7,4,4.83828636049812,0.34574912559474,10,FALSE,FALSE,2,11,0,6,"Young Adult"
51,"Female","IT",1.81918876403213,"Twitter",52,8.77337477341536,2,2,10,4.8806803288954,1.17455011880703,0,FALSE,FALSE,2,25,22.7522181307819,2,"Old Adults"
20,"Male","Health",1.41805613731688,"TikTok",63,6.90012199705388,7,7,10,5.96162818420603,0.874833208976285,0,TRUE,FALSE,1,31,6.02809720643687,8,"Young Adult"
26,"Female","IT",4.45872264099625,"TikTok",52,7.68600311553712,3,3,4,5.55153433093831,1.40863285307718,8,TRUE,FALSE,3,15,10.0666712119867,1,"Young Adult"
22,"Male","Health",0.0431040165983241,"Telegram",57,4.21666884865295,5,4,2,5.72544248607181,1.02556815489618,10,TRUE,FALSE,5,1,15.974761876509,5,"Young Adult"
59,"Male","Health",3.43789681645489,"Telegram",56,8.95530501400361,6,2,9,6.50024746176046,1.26445750350116,0,TRUE,TRUE,0,8,0,3,"Old Adults"
27,"Female","Finance",3.90061995301316,"Instagram",54,6.59644070643002,7,6,4,5.54352378923349,1.28975204098975,5,TRUE,FALSE,2,10,1.06587999923732,6,"Young Adult"
29,"Female","Student",0,"Instagram",74,7.56088577832534,7,6,7,5.44347240761263,0.766667012605816,7,FALSE,FALSE,2,18,6.34901668926921,5,"Young Adult"
